"subtopics","paper","conf","year","status","topic"
"53","107362","7","2013","1","7"
"53","108836","7","2013","1","7"
"53","108701","7","2013","1","7"
"53","1570197151","11","2015","2","7"
"53","99330","6","2012","1","7"
"53","137486","9","2015","1","7"
"53","108775","7","2013","1","7"
"53","137483","9","2015","1","7"
"53","78502","3","2011","1","7"
"53","99146","6","2012","1","7"
"53","108840","7","2013","2","7"
"53","1570172683","10","2015","1","7"
"53","94025","5","2012","1","7"
"53","137439","9","2015","1","7"
"53","137332","9","2015","1","7"
"53","1570179447","11","2015","1","7"
"53","164234","14","2017","1","7"
"53","94043","5","2012","2","7"
"53","137425","9","2015","1","7"
"53","94061","5","2012","1","7"
"53","1570207185","11","2015","2","7"
"53","1570164031","10","2015","1","7"
"53","149729","12","2016","1","7"
"53","137391","9","2015","1","7"
"53","134386","9","2015","1","7"
"53","137290","9","2015","1","7"
"53","1570164595","10","2015","2","7"
"53","92507","5","2012","1","7"
"53","164218","14","2017","1","7"
"53","107227","7","2013","1","7"
"53","137312","9","2015","2","7"
"53","137410","9","2015","1","7"
"53","94034","5","2012","1","7"
"53","92618","5","2012","1","7"
"53","163779","14","2017","1","7"
"53","149652","12","2016","1","7"
"53","93573","5","2012","1","7"
"53","163856","14","2017","1","7"
"53","73841","2","2010","1","7"
"53","121623","8","2014","1","7"
"53","137374","9","2015","2","7"
"53","62533","1","2010","2","7"
"53","108704","7","2013","1","7"
"53","150012","12","2016","2","7"
"53","121674","8","2014","1","7"
"53","137408","9","2015","1","7"
"53","94060","5","2012","1","7"
"53","1570163791","10","2015","1","7"
"53","137275","9","2015","1","7"
"53","137493","9","2015","1","7"
"53","121533","8","2014","2","7"
"53","1570161747","10","2015","1","7"
"53","108773","7","2013","1","7"
"53","1570154833","10","2015","1","7"
"53","1570196567","11","2015","2","7"
"53","163975","14","2017","1","7"
"53","120108","8","2014","1","7"
"53","62383","1","2010","1","7"
"53","77597","3","2011","1","7"
"53","108812","7","2013","1","7"
"53","149659","12","2016","2","7"
"53","61479","1","2010","1","7"
"53","163910","14","2017","1","7"
"53","1570149801","10","2015","2","7"
"53","137292","9","2015","1","7"
"53","1570196959","11","2015","1","7"
"53","93370","5","2012","1","7"
"53","121045","8","2014","1","7"
"53","121382","8","2014","1","7"
"53","107145","7","2013","1","7"
"53","108817","7","2013","1","7"
"53","62443","1","2010","1","7"
"53","92540","5","2012","2","7"
"53","134515","9","2015","1","7"
"53","137390","9","2015","1","7"
"53","137434","9","2015","1","7"
"53","61991","1","2010","2","7"
"53","137597","9","2015","2","7"
"53","150506","12","2016","2","7"
"53","137262","9","2015","1","7"
"53","106767","7","2013","1","7"
"53","1570161213","10","2015","1","7"
"53","150139","12","2016","1","7"
"53","163895","14","2017","2","7"
"53","121660","8","2014","1","7"
"53","134689","9","2015","1","7"
"53","94066","5","2012","2","7"
"53","149646","12","2016","1","7"
"53","163263","14","2017","2","7"
"53","99917","6","2012","2","7"
"53","1570285991","13","2016","1","7"
"53","137438","9","2015","2","7"
"53","121329","8","2014","1","7"
"53","94093","5","2012","1","7"
"53","163948","14","2017","1","7"
"53","137453","9","2015","1","7"
"53","118698","8","2014","1","7"
"53","134585","9","2015","1","7"
"53","1570165215","10","2015","2","7"
"53","94021","5","2012","2","7"
"53","1570165361","10","2015","2","7"
"53","137285","9","2015","2","7"
"53","137477","9","2015","2","7"
"53","1570160455","10","2015","2","7"
"53","137397","9","2015","1","7"
"53","163847","14","2017","2","7"
"53","137398","9","2015","1","7"
"53","150452","12","2016","2","7"
"53","94064","5","2012","1","7"
"53","108347","7","2013","2","7"
"53","121673","8","2014","1","7"
"53","107197","7","2013","2","7"
"53","78192","3","2011","2","7"
"53","163907","14","2017","2","7"
"53","1570171569","10","2015","2","7"
"53","149696","12","2016","2","7"
"53","137295","9","2015","1","7"
"53","1570291208","13","2016","2","7"
"53","120978","8","2014","1","7"
"53","163817","14","2017","2","7"
"53","108748","7","2013","1","7"
"53","1570205747","11","2015","1","7"
"53","137357","9","2015","1","7"
"53","164318","14","2017","1","7"
"53","133797","9","2015","1","7"
"53","1570165117","10","2015","2","7"
"53","108723","7","2013","2","7"
"53","62438","1","2010","2","7"
"53","120084","8","2014","1","7"
"53","134358","9","2015","1","7"
"53","108739","7","2013","2","7"
"53","1570206425","11","2015","1","7"
"53","137389","9","2015","1","7"
"53","108740","7","2013","1","7"
"53","121685","8","2014","2","7"
"53","137506","9","2015","2","7"
"53","121844","8","2014","2","7"
"53","77709","3","2011","1","7"
"53","137354","9","2015","1","7"
"53","121836","8","2014","1","7"
"53","107198","7","2013","1","7"
"53","137386","9","2015","1","7"
"53","1570163151","10","2015","1","7"
"53","1570160519","10","2015","1","7"
"53","134591","9","2015","1","7"
"53","1570159731","10","2015","2","7"
"53","134378","9","2015","1","7"
"53","1570310177","13","2016","2","7"
"53","93982","5","2012","1","7"
"53","92730","5","2012","1","7"
"53","1570172433","10","2015","1","7"
"53","1570165269","10","2015","1","7"
"53","1570158951","10","2015","1","7"
"53","164214","14","2017","2","7"
"53","1570196545","11","2015","2","7"
"53","121671","8","2014","1","7"
"53","108762","7","2013","1","7"
"53","134606","9","2015","2","7"
"53","134644","9","2015","1","7"
"53","149817","12","2016","1","7"
"53","62319","1","2010","2","7"
"53","62511","1","2010","1","7"
"53","1570287099","13","2016","2","7"
"53","120463","8","2014","1","7"
"53","137451","9","2015","2","7"
"53","94041","5","2012","2","7"
"53","134647","9","2015","1","7"
"53","134537","9","2015","1","7"
"53","163880","14","2017","1","7"
"53","134376","9","2015","1","7"
"53","1570291125","13","2016","1","7"
"53","137450","9","2015","1","7"
"53","1570191545","11","2015","1","7"
"53","137518","9","2015","2","7"
"53","163953","14","2017","1","7"
"53","137494","9","2015","1","7"
"53","137284","9","2015","1","7"
"53","137516","9","2015","1","7"
"53","1570163781","10","2015","1","7"
"53","78368","3","2011","1","7"
"53","137433","9","2015","1","7"
"53","137320","9","2015","1","7"
"53","92808","5","2012","1","7"
"53","148969","12","2016","1","7"
"53","1570162089","10","2015","2","7"
"53","163786","14","2017","1","7"
"53","134446","9","2015","1","7"
"53","108216","7","2013","2","7"
"53","121810","8","2014","2","7"
"53","1570165025","10","2015","2","7"
"53","134627","9","2015","1","7"
"53","121785","8","2014","1","7"
"53","137393","9","2015","1","7"
"53","137484","9","2015","1","7"
"53","1570164061","10","2015","1","7"
"53","148518","12","2016","1","7"
"53","121666","8","2014","2","7"
"54","1570154881","10","2015","2","7"
"54","1570172025","10","2015","1","7"
"54","137408","9","2015","1","7"
"54","1570197151","11","2015","2","7"
"54","137453","9","2015","1","7"
"54","78085","3","2011","1","7"
"54","1570164595","10","2015","2","7"
"54","1570163615","10","2015","2","7"
"54","78336","3","2011","1","7"
"54","137439","9","2015","1","7"
"54","137486","9","2015","1","7"
"54","121673","8","2014","1","7"
"54","1570164883","10","2015","2","7"
"54","137437","9","2015","1","7"
"54","93382","5","2012","1","7"
"54","1570163815","10","2015","1","7"
"54","149583","12","2016","1","7"
"54","94029","5","2012","2","7"
"54","134519","9","2015","2","7"
"54","78399","3","2011","1","7"
"54","137464","9","2015","1","7"
"54","137449","9","2015","2","7"
"54","93994","5","2012","1","7"
"54","137290","9","2015","1","7"
"54","137338","9","2015","1","7"
"54","137132","9","2015","1","7"
"54","1570179447","11","2015","1","7"
"54","99866","6","2012","2","7"
"54","121827","8","2014","1","7"
"54","1570206425","11","2015","1","7"
"54","78438","3","2011","1","7"
"54","137425","9","2015","1","7"
"54","1570165241","10","2015","1","7"
"54","1570148463","10","2015","1","7"
"54","121645","8","2014","1","7"
"54","121687","8","2014","2","7"
"54","73820","2","2010","1","7"
"54","163925","14","2017","1","7"
"54","137483","9","2015","1","7"
"54","137342","9","2015","1","7"
"54","62521","1","2010","2","7"
"54","1570165157","10","2015","2","7"
"54","134644","9","2015","1","7"
"54","121392","8","2014","1","7"
"54","78368","3","2011","1","7"
"54","137490","9","2015","2","7"
"54","1570155331","10","2015","2","7"
"54","134358","9","2015","1","7"
"54","93388","5","2012","2","7"
"54","134523","9","2015","1","7"
"54","137420","9","2015","2","7"
"54","93973","5","2012","1","7"
"54","108888","7","2013","2","7"
"54","137597","9","2015","2","7"
"55","1570163515","10","2015","1","7"
"55","121726","8","2014","1","7"
"55","134606","9","2015","2","7"
"55","85678","4","2011","1","7"
"55","149552","12","2016","1","7"
"55","84224","4","2011","1","7"
"55","121657","8","2014","2","7"
"55","163854","14","2017","1","7"
"55","121691","8","2014","1","7"
"55","163873","14","2017","1","7"
"55","73883","2","2010","1","7"
"55","93955","5","2012","1","7"
"55","137464","9","2015","1","7"
"55","1570310177","13","2016","2","7"
"55","85681","4","2011","2","7"
"55","148970","12","2016","1","7"
"55","108701","7","2013","1","7"
"55","93375","5","2012","1","7"
"55","1570291185","13","2016","1","7"
"55","1570165117","10","2015","2","7"
"55","134437","9","2015","1","7"
"55","106137","7","2013","2","7"
"55","137442","9","2015","1","7"
"55","134377","9","2015","1","7"
"55","108817","7","2013","1","7"
"55","137400","9","2015","2","7"
"55","134449","9","2015","2","7"
"55","134501","9","2015","2","7"
"55","108815","7","2013","2","7"
"55","149123","12","2016","1","7"
"55","62459","1","2010","1","7"
"55","93388","5","2012","2","7"
"55","107306","7","2013","1","7"
"55","94070","5","2012","1","7"
"55","93374","5","2012","1","7"
"55","121765","8","2014","2","7"
"55","1570287340","13","2016","2","7"
"55","93337","5","2012","2","7"
"55","137465","9","2015","1","7"
"55","74095","2","2010","1","7"
"55","121687","8","2014","2","7"
"55","94003","5","2012","1","7"
"55","134647","9","2015","1","7"
"55","150138","12","2016","1","7"
"55","92321","5","2012","1","7"
"55","1570287099","13","2016","2","7"
"55","85673","4","2011","1","7"
"55","107162","7","2013","1","7"
"55","1570163137","10","2015","1","7"
"55","132694","9","2015","2","7"
"55","107285","7","2013","2","7"
"55","108786","7","2013","1","7"
"55","80843","3","2011","2","7"
"55","1570153915","10","2015","2","7"
"55","163968","14","2017","1","7"
"55","94072","5","2012","1","7"
"55","137414","9","2015","1","7"
"55","84251","4","2011","1","7"
"55","108709","7","2013","1","7"
"55","135419","9","2015","2","7"
"55","163981","14","2017","1","7"
"55","106935","7","2013","1","7"
"55","93978","5","2012","1","7"
"55","94097","5","2012","2","7"
"55","62464","1","2010","1","7"
"55","134374","9","2015","1","7"
"55","93419","5","2012","1","7"
"55","137434","9","2015","1","7"
"55","108715","7","2013","1","7"
"55","121666","8","2014","2","7"
"55","148735","12","2016","1","7"
"55","108731","7","2013","1","7"
"55","98353","6","2012","1","7"
"55","121785","8","2014","1","7"
"55","1570172623","10","2015","1","7"
"55","133801","9","2015","1","7"
"55","61063","1","2010","2","7"
"55","98339","6","2012","1","7"
"55","107198","7","2013","1","7"
"55","108764","7","2013","2","7"
"55","137397","9","2015","1","7"
"55","121606","8","2014","2","7"
"55","62546","1","2010","1","7"
"55","163863","14","2017","1","7"
"55","93981","5","2012","1","7"
"55","121045","8","2014","1","7"
"55","78989","3","2011","1","7"
"55","121693","8","2014","1","7"
"55","1570172433","10","2015","1","7"
"55","121751","8","2014","2","7"
"55","121047","8","2014","1","7"
"55","164234","14","2017","1","7"
"55","163263","14","2017","2","7"
"55","73891","2","2010","1","7"
"55","149645","12","2016","1","7"
"55","60654","1","2010","2","7"
"55","1570162547","10","2015","2","7"
"55","73946","2","2010","1","7"
"55","1570206425","11","2015","1","7"
"55","78578","3","2011","2","7"
"55","163998","14","2017","1","7"
"55","133797","9","2015","1","7"
"55","1570281683","13","2016","2","7"
"55","62543","1","2010","1","7"
"55","61881","1","2010","2","7"
"55","163871","14","2017","1","7"
"55","93919","5","2012","1","7"
"55","84408","4","2011","1","7"
"55","149665","12","2016","2","7"
"55","94063","5","2012","1","7"
"55","149664","12","2016","1","7"
"55","108735","7","2013","1","7"
"55","121665","8","2014","1","7"
"55","108773","7","2013","1","7"
"55","108585","7","2013","1","7"
"55","137283","9","2015","2","7"
"55","84179","4","2011","2","7"
"55","108365","6","2012","1","7"
"55","78291","3","2011","1","7"
"55","1570291169","13","2016","1","7"
"55","1570282329","13","2016","2","7"
"55","1570285991","13","2016","1","7"
"55","134351","9","2015","1","7"
"55","84007","4","2011","1","7"
"55","163782","14","2017","1","7"
"55","106954","7","2013","1","7"
"55","1570163599","10","2015","1","7"
"55","78438","3","2011","1","7"
"55","1570163595","10","2015","2","7"
"55","149644","12","2016","1","7"
"55","137393","9","2015","1","7"
"55","108795","7","2013","1","7"
"55","121308","8","2014","2","7"
"55","93370","5","2012","1","7"
"55","1570290180","13","2016","2","7"
"55","73777","2","2010","1","7"
"55","99335","6","2012","1","7"
"55","62523","1","2010","1","7"
"55","137274","9","2015","1","7"
"55","106999","7","2013","1","7"
"55","163951","14","2017","1","7"
"55","1570287214","13","2016","1","7"
"55","107172","7","2013","2","7"
"55","62201","1","2010","1","7"
"55","137494","9","2015","1","7"
"55","137322","9","2015","2","7"
"55","62448","1","2010","1","7"
"55","121651","8","2014","2","7"
"55","108830","7","2013","2","7"
"55","73878","2","2010","2","7"
"55","137470","9","2015","1","7"
"55","1570163781","10","2015","1","7"
"55","108782","7","2013","1","7"
"55","137446","9","2015","1","7"
"56","1570282329","13","2016","2","7"
"56","1570287291","13","2016","1","7"
"56","1570163689","10","2015","1","7"
"56","78442","3","2011","1","7"
"56","78438","3","2011","1","7"
"56","137283","9","2015","2","7"
"56","108814","7","2013","2","7"
"56","108666","7","2013","1","7"
"56","137393","9","2015","1","7"
"56","107163","7","2013","1","7"
"56","108837","7","2013","1","7"
"56","121088","8","2014","1","7"
"56","70874","2","2010","1","7"
"56","137531","9","2015","1","7"
"56","1570153299","10","2015","1","7"
"56","107220","7","2013","1","7"
"56","1570279863","13","2016","2","7"
"56","137437","9","2015","1","7"
"56","1570163515","10","2015","1","7"
"56","108786","7","2013","1","7"
"56","164306","14","2017","2","7"
"56","107196","7","2013","1","7"
"56","149551","12","2016","1","7"
"56","1570282726","13","2016","1","7"
"56","107162","7","2013","1","7"
"56","121577","8","2014","1","7"
"56","149666","12","2016","1","7"
"56","108782","7","2013","1","7"
"56","150128","12","2016","2","7"
"56","137446","9","2015","1","7"
"56","163856","14","2017","1","7"
"56","149646","12","2016","1","7"
"56","150130","12","2016","1","7"
"56","93981","5","2012","1","7"
"56","92860","5","2012","1","7"
"56","1570160519","10","2015","1","7"
"56","1570161213","10","2015","1","7"
"56","1570163615","10","2015","2","7"
"56","93902","5","2012","1","7"
"56","162329","14","2017","2","7"
"56","164127","14","2017","2","7"
"56","137413","9","2015","1","7"
"56","137456","9","2015","1","7"
"56","137313","9","2015","2","7"
"56","137405","9","2015","1","7"
"56","107198","7","2013","1","7"
"56","134519","9","2015","2","7"
"56","108585","7","2013","1","7"
"56","134377","9","2015","1","7"
"56","137508","9","2015","2","7"
"56","121809","8","2014","1","7"
"56","150012","12","2016","2","7"
"56","84193","4","2011","1","7"
"56","137287","9","2015","2","7"
"56","77826","3","2011","1","7"
"56","108549","7","2013","1","7"
"56","163320","14","2017","2","7"
"56","133296","9","2015","2","7"
"56","137324","9","2015","1","7"
"56","107325","7","2013","1","7"
"56","1570291156","13","2016","1","7"
"56","137257","9","2015","1","7"
"56","108735","7","2013","1","7"
"56","106376","7","2013","1","7"
"56","149640","12","2016","2","7"
"56","62519","1","2010","1","7"
"56","137400","9","2015","2","7"
"56","150071","12","2016","1","7"
"56","1570163819","10","2015","1","7"
"56","62482","1","2010","1","7"
"63","163917","14","2017","1","2"
"63","164170","14","2017","2","2"
"63","163918","14","2017","1","2"
"63","163778","14","2017","2","2"
